"Same concept as Marvel . Does the physics theory in Marvel make everyone 100% explore physics? But people talk about it . Same as this I never saw people discussing about mat kilau on social media beside textbook history . After this movie , people talk about Mat Kilau and Mat Kilau",histori
"Sis kept looking at twitter , searching about Mat Kilau after watching not even half of the movie . It's just a minimum bear , it's just that Malaysia hasn't come out with a concept story like this for a long time , hence , people are a bit overhyped (a lot actually) . Ok that's the end of the story sis comment back even nobody",stori
"It's ok , the Mat Kilau story , I don't want it to be so bad , I'm ready to make a thread like this . Malay people really like to put down Malay people , there are many Korean stories that are overhyped and there is no plaque that the Malays want to comment until they make a thread . Lol I'm the best at watching movies",stori
Fil has been feeling a bit under a weather today and asked me to record mat kilau on netflix he didnt want to miss our movie nite ok postpone,feel
"Too many critics on Mat Kilau But honestly , I don't think it's a very bad movie , it can be a bonus to feel proud with enthusiasm . But air force srsly his vibes are different . 2 times aq usha and both aq nangeh . I've tried it many times but I still can't feel it",feel
"Precisely . . The shaking camerawork is actually to make the audience feel the situation in the movie . . And I really don't have any problem with the camerawork either in Mat Kilau and air force the movie , but still . . I understand , they need to improve of those tiny errors in their",feel
Watching Mat Kilau is like watching a Tamil movie . martial arts fighting is normal but he has a sound over,sound
"When talking about Mat Kilau , people must want to know for example: -Who is the Mat Kilau? -How is his life? -Who is his teacher? The best example of Merong Mahawangsa movie . Character building is solid . Just technology , budget , not suitable & Merong's history is much more",histori
"I stand by my decision . . . Mat Kilau is a good story , I rate it high but it doesn't make it into the all time fav movie",stori
"i will say it here bcos my friend loves it . but Mat Kilau is a horrible movie in terms of the writing , directing & camerawork . But the casts are amazing with so little things they can work with","direct, cast"
"Haha , after it came out on netflix , people just realized that it was overhyped . Maybe it's because the reviewers all give high ratings that it's overhyped . It's not that I don't want to support Malay movies , but in terms of the plot , the movie is normal . For me air force again",plot
I saw mat kilau on netflix with the same reaction in the movie that I watched about 5 times . . hahaha I don't understand the people who make the movie tell me about the story of mat kilau . . hahaha sian eh,stori
"I rarely review a film on social media but here goes Mat Kilau is 0 . 2/10 . I had nothing against our forefathers sacrifice . But it was an overhype movie , the dialog/narrative was poor and there were no Pahang people",narr
"if you want to watch Malay movies related to history , watch puteri gunung ledang , 29 februari and lieutenant adnan . please don't waste your time on mat kilau . ",histori
There are many dialogues that are quite piercing in Mat Kilau's story . A very good,stori
"I'm not that well-versed in story telling but it's not wrong to be critical because I love this kind of movies being made more into our art industry , it's more about giving a good message , like citing mat kilau of course at least The plotline isn't too much",stori
"Movie Mat Kilau is okay , good try . Its a soap opera about Malay warriors . I want to make it like Ip Man but the cinematography fighting scene is like hauk . Watch the movie",cinematographi
but if anyone wants to make a badang story please cast fattah amin his action scene in mat kilau movie is,"fattah, amin, cast, stori"
"mat kilau is not as good as yall said it was , i mean the dialogue is disappointing as i expected classic language e . g . pramlee's movie , the color grading does not fit the setting of the film , fighting choreography is okay cun but the camera is not",set
"What a rubbish production of this Mat Kilau movie . The cinematography is over the top , the fight sequence is clumsy , the plot of the movie is like spongebob . Lang Buana is the best","cinematographi, plot, product, product"
Just finished watching Mat Kilau on Netflix . If there is no Beto Pishang baby . Charisma A++ . Special mention goes to Fattah . Best performance yet . Don't ask me what I think about the movie . I want to make something worth 100 million,"fattah, beto"
"None of Mat Kilau's history is available . Mat kilau is a catfish for tgk people . Its more of a movie to make Malays realize 'this is ur land , dont chicken out and defend it like what our forefathers did for",histori
"""it's not the best to quote this , it sounds like he's over"" my bro to mat kilau",sound
"""it's not the best to quote this , it sounds like he's over"" my bro to mat kilau",sound
"I love history . I love movies . But sorry to say , Mat Kilau is meh . I have written some things that are not logical , but I don't want to share them all on twitter , there are too many . Malaysian directors and team need to watch more international movies to learn",histori
"Today the movie Mat Kilau is out on Netflix . I'm sorry , am I the only one who thinks this story is overrated? I like Puteri Gunung Ledang again . At the beginning of the Mat Kilau movies , I started asking , was there an inner hood in the old days?",stori
mama as a history teacher said something wrong w mat kilau the,histori
"the biggest mistake coming from the most visible film was the fact that NO ONE used the Pahang accent throughout the whole movie , especially when it was set at Jerantut like come on",set
I hope you don't lose the luster like you do in brsilat . But watching air force the movie feels the sacrifice of our army for the sake of the country . The sense of sacrifice that we hope is our own is not always possible . . . Cita is a lot of dead characters,feel
"Air Force , the movie is really hyped , it's like a Mat Kilau finish . Jlan Cita is the best . X cliché , fighting hard . . fighting hard . The path of ambition is crazy . It feels like the sacrifice of a military hero . . There are only one or two characters that stand out . Wlupn core cita psai Rock ngn",feel
"I want to ask a little , the one who is interested in the Mat Kilau movie reference , don't you study History at school? After watching the movie , will you know about Mat Kilau and the battle against oppressors? If this is the case , just abolish the History subject and replace it with a subject",histori
"Lps mat kilau , many people spread hate towards british for colonizing malaysia and scooping up all the earth's produce . But . . How bou japan? Is it because the movie ""embun"" doesn't top like a Mat Kilau? In conclusion we can't erase history but why bother until you want to play racist",histori
"The one who said that is gobloq . Ignore it . A lot of people watch Mat Kilau because this is one of the film makers' efforts to build a movie about history after a long time . The effort is pretty good . We also study hero Mat Kilau in school . Therefore , many dtg",histori
"I'm not interested in the Mat Kilau movie , but imagine how he felt when he saw the government of the state pouring its own land in the direction of flying the flag at half-mast for three days . ",direct
3 . Mat Kilau I feel sleepy watching this movie but this movie is worth it,feel
Watched Air Force The Movie: Selagi Bernyawa yesterday with my family . It's AWESOME! My unpopular opinion: still the best from Mat Kilau and Paskal . I like the story line and how suspenseful a war situation can be . I brought me in the situation like I was actually in the,stori
"why is the speaker sound at GSC Kluang so bad , especially at hall 1 when I see the lack of luster then airforce the movie at hall 3 . It's a serious spoiler",sound
